date,trends_signal,wiki_signal,upload_count,total_views_of_new_videos,unique_channels,total_likes,youtube_signal,youtube_creator_signal,log_views,log_likes,youtube_audience_signal,hype_index_equal,hype_index_pca
2025-11-02,0.12371134020618557,0.07592649164326437,0.03225806451612903,0.0005285177727916853,0.038461538461538464,5123.0,0.018489184213912418,0.03535980148883375,0.615335347231548,0.5201884418035715,0.5677618945175598,0.07270900535445411,0.11161211585533276
2025-11-09,0.058419243986254296,0.2610849586119832,0.25806451612903225,0.02714767102922616,0.2884615384615385,390360.0,0.16083837656369204,0.2732630272952854,0.8161430850633353,0.7840761952170267,0.800109640140181,0.16011419305397653,0.2561238073010885
2025-11-16,0.03436426116838488,0.10420799640776307,0.06451612903225806,0.03986310903806169,0.07692307692307693,605609.0,0.05886209620092401,0.0707196029776675,0.8357274970514394,0.8108212720915244,0.8232743845714819,0.06581145125902398,0.10253541884747522
2025-11-23,0.041237113402061855,0.07266673291693812,0.03225806451612903,0.00022039813231563912,0.038461538461538464,1916.0,0.018315427744193064,0.03535980148883375,0.5707467151163295,0.4603132098818628,0.5155299624990961,0.04407309135439768,0.06512552462411551
2025-11-30,0.03436426116838488,0.06525651737045313,0.016129032258064516,0.007188304883889291,0.019230769230769232,54227.0,0.013149237026183426,0.017679900744416874,0.7483992744822281,0.6638673538618564,0.7061333141720423,0.03759000518834048,0.054528619697046254
2025-12-07,0.037800687285223365,0.06500010428283469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034266930522686014,0.04781544756099437
2025-12-14,0.041237113402061855,0.07021792658733811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715167999646665,0.05217478665241154
2025-12-21,0.07216494845360824,0.05729912365613165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04315469070324663,0.06281180298450162
2025-12-28,0.0859106529209622,0.07009156032884672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000737749936306,0.07639087101640618
2026-01-04,0.2027491408934708,0.10751928312298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10342280800548649,0.15775776877442788
2026-01-11,0.048109965635738834,0.09102664610454539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637887058009474,0.06584742502688987
2026-01-18,0.061855670103092786,0.07477692674805636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04554419895038305,0.06555657636375051
2026-01-25,0.054982817869415807,0.08512914508932132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04670398765291237,0.06676573987071105
2026-02-01,0.12714776632302405,0.07981808166204755,0.016129032258064516,0.0067405640377029875,0.019230769230769232,132625.0,0.0128967446220566,0.017679900744416874,0.7451206724787136,0.7183323470469603,0.7317265097628369,0.07328753086904273,0.1117407863048391
2026-02-08,0.05154639175257732,0.09246206865245722,0.03225806451612903,0.0030341615470357752,0.038461538461538464,28935.0,0.019902180204412374,0.03535980148883375,0.7044281682145185,0.6256154391375471,0.6650218036760328,0.05463688020314897,0.0812022752127106
2026-02-15,0.05154639175257732,0.0789985412671714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04351497767324958,0.061970475719260384
2026-02-22,0.09621993127147767,0.07865747505493252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05829246877547006,0.08608402394682242
2026-03-01,0.058419243986254296,0.08033949583543433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625291327389621,0.06634572316280947
2026-03-08,0.041237113402061855,0.07731406677291248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03951706005832478,0.05556375244170414
2026-03-15,0.05154639175257732,0.07610070532001949,0.016129032258064516,5.878978805518532e-06,0.019230769230769232,45.0,0.009098885132483745,0.017679900744416874,0.38601867957317054,0.23316402815750573,0.30959135386533815,0.045581994068360186,0.06643930980891515
2026-03-22,0.054982817869415807,0.08452430464819266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04650237417253616,0.06647688092636089
2026-03-29,0.06529209621993126,0.09210137273016142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05246448965003089,0.0756977817084075
2026-04-05,0.12027491408934707,0.09249028636066403,0.04838709677419355,0.0003615148146118525,0.057692307692307696,1858.0,0.027490576843151617,0.05303970223325062,0.595974698369885,0.4584421959514234,0.5272084471606542,0.0800852590977209,0.1234452820488841
2026-04-12,0.07216494845360824,0.0918106076499434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05465851870118388,0.07929375451506879
2026-04-19,0.06529209621993126,0.08118357336788162,0.03225806451612903,0.0011425986027199183,0.038461538461538464,11730.0,0.018835479948146727,0.03535980148883375,0.6546398225923004,0.5706318325829361,0.6126358275876183,0.055103716511986534,0.08259943185737448
2026-04-26,0.41237113402061853,0.07040440883287878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16092518095116579,0.2539449923081327
2026-05-03,0.14776632302405499,0.09661865975700873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08146166092702124,0.12267317439610953
2026-05-10,0.16151202749140892,0.09692660083352657,0.016129032258064516,0.0008701039996194345,0.019230769230769232,11403.0,0.009586243511935827,0.017679900744416874,0.6407505286843305,0.568910146268674,0.6048303374765023,0.08934162394562377,0.13645618059778106
2026-05-17,0.40893470790378006,0.11012635398992261,0.016129032258064516,0.0014497434588626088,0.019230769230769232,7625.0,0.009913116884865007,0.017679900744416874,0.6667771467803423,0.5444039675303561,0.6055905571553493,0.17632472625952256,0.2774244578601732
2026-05-24,0.15463917525773196,0.12354571452758037,0.03225806451612903,0.001404652115243557,0.038461538461538464,22629.0,0.018983258561490933,0.03535980148883375,0.665166343150691,0.6106456229579202,0.6379059830543057,0.09905604944893441,0.1514786161770312
2026-05-31,0.07560137457044673,0.11171636050453262,0.016129032258064516,0.0028405457656431135,0.019230769230769232,14406.0,0.010697425533707882,0.017679900744416874,0.7010666167689691,0.5831455087875329,0.642106062778251,0.06600505353622908,0.09754876340435034
2026-06-07,0.22336769759450173,0.087409872026559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10359252320702024,0.15935844937005003
2026-06-14,0.281786941580756,0.07776309639046439,0.016129032258064516,0.000334895936837947,0.019230769230769232,2467.0,0.009284426128887578,0.017679900744416874,0.5920756331141414,0.47569937501042725,0.5338875040622844,0.12294482136670266,0.19246958715543272
2026-06-21,1.0,0.19749819345324635,0.5967741935483871,0.08830116578333345,0.6346153846153847,1740207.0,0.3863313476066916,0.6156947890818859,0.876271855198168,0.8751026018712466,0.8756872285347073,0.5279431803533127,0.8824750540445742
2026-06-28,0.49828178694158076,0.36688786896187053,0.6612903225806451,0.17060180744753273,0.7692307692307693,1674945.0,0.46912504336850425,0.7152605459057072,0.9098460953405494,0.8727747796263605,0.891310437483455,0.44476489975731853,0.743985260899919
2026-07-05,0.22336769759450173,0.17035521187204866,0.03225806451612903,0.0024161391978465814,0.038461538461538464,23027.0,0.019553661747630888,0.03535980148883375,0.6928167995456338,0.6117073772939582,0.652262088419796,0.13775885707139376,0.21154910482065695
2026-07-12,0.18556701030927836,0.08501013997210129,0.04838709677419355,0.0019300457345196424,0.057692307692307696,10949.0,0.02837511115867839,0.05303970223325062,0.6813653595910368,0.5664361036092109,0.6239007316001239,0.09965075381335269,0.15592283438341245
2026-07-19,0.11683848797250859,0.07159814057571487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06281220951607448,0.09391714387520826
2026-07-26,0.18900343642611683,0.06328127779597616,0.03225806451612903,0.005729113282466423,0.038461538461538464,24713.0,0.021421931749263632,0.03535980148883375,0.7368322311822373,0.6160105071840976,0.6764213691831674,0.09123554865711887,0.14294043710264354
2026-08-02,0.26116838487972505,0.06281139161148878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10799325883040461,0.1681523359116362
2026-08-09,0.140893470790378,0.08193440977755859,0.0967741935483871,0.031040678119559163,0.11538461538461539,380901.0,0.07207804359482771,0.10607940446650124,0.8229747526585365,0.7825823301951872,0.8027785414268618,0.09830197472092143,0.15828902915519394
2026-08-16,0.3676975945017182,0.0763693869764235,0.03225806451612903,0.00012774215687768562,0.038461538461538464,1009.0,0.018263176692732568,0.03535980148883375,0.5429417141969043,0.4212878508486263,0.4821147825227653,0.15411005272362474,0.24426493499410012
2026-08-23,0.8522336769759451,0.16752485305321738,0.12903225806451613,0.006764636972544122,0.15384615384615385,125082.0,0.07657930875173836,0.141439205955335,0.7453024150326604,0.7147663133501473,0.7300343641914038,0.3654459462603003,0.588616135461967
2026-08-30,0.45704467353951894,0.40828938118565905,1.0,0.39848648324385993,1.0,3991475.0,0.7886419505853728,1.0,0.9530943920868635,0.9256590786311616,0.9393767353590126,0.5513253351035169,0.9468752075894548
2026-09-06,0.35051546391752575,0.21616114028985722,0.6774193548387096,0.059632119783145726,0.6923076923076923,442741.0,0.4156419955374335,0.684863523573201,0.8562592672883541,0.7917444266241469,0.8240018469562504,0.3274395332482722,0.5572998961223099
2026-09-13,0.0,0.0,0.03225806451612903,2.388827072829389e-05,0.038461538461538464,548.0,0.018204610855786653,0.03535980148883375,0.45747284547304484,0.38416281137878444,0.42081782842591464,0.006068203618595551,0.007941138656296892
