date,interest,keyword,geo
2023-11-12,0,Grand Theft Auto VI,FR
2023-11-19,0,Grand Theft Auto VI,FR
2023-11-26,0,Grand Theft Auto VI,FR
2023-12-03,5,Grand Theft Auto VI,FR
2023-12-10,2,Grand Theft Auto VI,FR
2023-12-17,0,Grand Theft Auto VI,FR
2023-12-24,0,Grand Theft Auto VI,FR
2023-12-31,0,Grand Theft Auto VI,FR
2024-01-07,0,Grand Theft Auto VI,FR
2024-01-14,0,Grand Theft Auto VI,FR
2024-01-21,0,Grand Theft Auto VI,FR
2024-01-28,0,Grand Theft Auto VI,FR
2024-02-04,0,Grand Theft Auto VI,FR
2024-02-11,0,Grand Theft Auto VI,FR
2024-02-18,0,Grand Theft Auto VI,FR
2024-02-25,0,Grand Theft Auto VI,FR
2024-03-03,0,Grand Theft Auto VI,FR
2024-03-10,0,Grand Theft Auto VI,FR
2024-03-17,0,Grand Theft Auto VI,FR
2024-03-24,2,Grand Theft Auto VI,FR
2024-03-31,0,Grand Theft Auto VI,FR
2024-04-07,0,Grand Theft Auto VI,FR
2024-04-14,2,Grand Theft Auto VI,FR
2024-04-21,0,Grand Theft Auto VI,FR
2024-04-28,0,Grand Theft Auto VI,FR
2024-05-05,0,Grand Theft Auto VI,FR
2024-05-12,0,Grand Theft Auto VI,FR
2024-05-19,0,Grand Theft Auto VI,FR
2024-05-26,0,Grand Theft Auto VI,FR
2024-06-02,0,Grand Theft Auto VI,FR
2024-06-09,0,Grand Theft Auto VI,FR
2024-06-16,0,Grand Theft Auto VI,FR
2024-06-23,0,Grand Theft Auto VI,FR
2024-06-30,0,Grand Theft Auto VI,FR
2024-07-07,0,Grand Theft Auto VI,FR
2024-07-14,0,Grand Theft Auto VI,FR
2024-07-21,0,Grand Theft Auto VI,FR
2024-07-28,0,Grand Theft Auto VI,FR
2024-08-04,2,Grand Theft Auto VI,FR
2024-08-11,0,Grand Theft Auto VI,FR
2024-08-18,0,Grand Theft Auto VI,FR
2024-08-25,0,Grand Theft Auto VI,FR
2024-09-01,0,Grand Theft Auto VI,FR
2024-09-08,0,Grand Theft Auto VI,FR
2024-09-15,0,Grand Theft Auto VI,FR
2024-09-22,2,Grand Theft Auto VI,FR
2024-09-29,0,Grand Theft Auto VI,FR
2024-10-06,0,Grand Theft Auto VI,FR
2024-10-13,0,Grand Theft Auto VI,FR
2024-10-20,0,Grand Theft Auto VI,FR
2024-10-27,0,Grand Theft Auto VI,FR
2024-11-03,0,Grand Theft Auto VI,FR
2024-11-10,0,Grand Theft Auto VI,FR
2024-11-17,0,Grand Theft Auto VI,FR
2024-11-24,0,Grand Theft Auto VI,FR
2024-12-01,0,Grand Theft Auto VI,FR
2024-12-08,2,Grand Theft Auto VI,FR
2024-12-15,0,Grand Theft Auto VI,FR
2024-12-22,0,Grand Theft Auto VI,FR
2024-12-29,2,Grand Theft Auto VI,FR
2025-01-05,2,Grand Theft Auto VI,FR
2025-01-12,0,Grand Theft Auto VI,FR
2025-01-19,0,Grand Theft Auto VI,FR
2025-01-26,2,Grand Theft Auto VI,FR
2025-02-02,0,Grand Theft Auto VI,FR
2025-02-09,0,Grand Theft Auto VI,FR
2025-02-16,0,Grand Theft Auto VI,FR
2025-02-23,0,Grand Theft Auto VI,FR
2025-03-02,0,Grand Theft Auto VI,FR
2025-03-09,0,Grand Theft Auto VI,FR
2025-03-16,0,Grand Theft Auto VI,FR
2025-03-23,0,Grand Theft Auto VI,FR
2025-03-30,0,Grand Theft Auto VI,FR
2025-04-06,0,Grand Theft Auto VI,FR
2025-04-13,0,Grand Theft Auto VI,FR
2025-04-20,0,Grand Theft Auto VI,FR
2025-04-27,2,Grand Theft Auto VI,FR
2025-05-04,7,Grand Theft Auto VI,FR
2025-05-11,4,Grand Theft Auto VI,FR
2025-05-18,0,Grand Theft Auto VI,FR
2025-05-25,0,Grand Theft Auto VI,FR
2025-06-01,0,Grand Theft Auto VI,FR
2025-06-08,2,Grand Theft Auto VI,FR
2025-06-15,0,Grand Theft Auto VI,FR
2025-06-22,0,Grand Theft Auto VI,FR
2025-06-29,0,Grand Theft Auto VI,FR
2025-07-06,0,Grand Theft Auto VI,FR
2025-07-13,0,Grand Theft Auto VI,FR
2025-07-20,0,Grand Theft Auto VI,FR
2025-07-27,0,Grand Theft Auto VI,FR
2025-08-03,0,Grand Theft Auto VI,FR
2025-08-10,2,Grand Theft Auto VI,FR
2025-08-17,0,Grand Theft Auto VI,FR
2025-08-24,0,Grand Theft Auto VI,FR
2025-08-31,0,Grand Theft Auto VI,FR
2025-09-07,0,Grand Theft Auto VI,FR
2025-09-14,0,Grand Theft Auto VI,FR
2025-09-21,0,Grand Theft Auto VI,FR
2025-09-28,0,Grand Theft Auto VI,FR
2025-10-05,0,Grand Theft Auto VI,FR
2025-10-12,0,Grand Theft Auto VI,FR
2025-10-19,0,Grand Theft Auto VI,FR
2025-10-26,2,Grand Theft Auto VI,FR
2025-11-02,4,Grand Theft Auto VI,FR
2025-11-09,3,Grand Theft Auto VI,FR
2025-11-16,0,Grand Theft Auto VI,FR
2025-11-23,0,Grand Theft Auto VI,FR
2025-11-30,0,Grand Theft Auto VI,FR
2025-12-07,0,Grand Theft Auto VI,FR
2025-12-14,3,Grand Theft Auto VI,FR
2025-12-21,3,Grand Theft Auto VI,FR
2025-12-28,0,Grand Theft Auto VI,FR
2026-01-04,4,Grand Theft Auto VI,FR
2026-01-11,0,Grand Theft Auto VI,FR
2026-01-18,2,Grand Theft Auto VI,FR
2026-01-25,0,Grand Theft Auto VI,FR
2026-02-01,4,Grand Theft Auto VI,FR
2026-02-08,9,Grand Theft Auto VI,FR
2026-02-15,2,Grand Theft Auto VI,FR
2026-02-22,4,Grand Theft Auto VI,FR
2026-03-01,4,Grand Theft Auto VI,FR
2026-03-08,3,Grand Theft Auto VI,FR
2026-03-15,7,Grand Theft Auto VI,FR
2026-03-22,3,Grand Theft Auto VI,FR
2026-03-29,3,Grand Theft Auto VI,FR
2026-04-05,19,Grand Theft Auto VI,FR
2026-04-12,9,Grand Theft Auto VI,FR
2026-04-19,53,Grand Theft Auto VI,FR
2026-04-26,7,Grand Theft Auto VI,FR
2026-05-03,16,Grand Theft Auto VI,FR
2026-05-10,17,Grand Theft Auto VI,FR
2026-05-17,41,Grand Theft Auto VI,FR
2026-05-24,34,Grand Theft Auto VI,FR
2026-05-31,16,Grand Theft Auto VI,FR
2026-06-07,39,Grand Theft Auto VI,FR
2026-06-14,28,Grand Theft Auto VI,FR
2026-06-21,63,Grand Theft Auto VI,FR
2026-06-28,48,Grand Theft Auto VI,FR
2026-07-05,28,Grand Theft Auto VI,FR
2026-07-12,44,Grand Theft Auto VI,FR
2026-07-19,17,Grand Theft Auto VI,FR
2026-07-26,26,Grand Theft Auto VI,FR
2026-08-02,17,Grand Theft Auto VI,FR
2026-08-09,25,Grand Theft Auto VI,FR
2026-08-16,61,Grand Theft Auto VI,FR
2026-08-23,93,Grand Theft Auto VI,FR
2026-08-30,72,Grand Theft Auto VI,FR
2026-09-06,100,Grand Theft Auto VI,FR
