date,interest,keyword,geo
2023-10-22,0,Grand Theft Auto VI,CA
2023-10-29,0,Grand Theft Auto VI,CA
2023-11-05,0,Grand Theft Auto VI,CA
2023-11-12,0,Grand Theft Auto VI,CA
2023-11-19,0,Grand Theft Auto VI,CA
2023-11-26,0,Grand Theft Auto VI,CA
2023-12-03,11,Grand Theft Auto VI,CA
2023-12-10,7,Grand Theft Auto VI,CA
2023-12-17,3,Grand Theft Auto VI,CA
2023-12-24,3,Grand Theft Auto VI,CA
2023-12-31,0,Grand Theft Auto VI,CA
2024-01-07,0,Grand Theft Auto VI,CA
2024-01-14,0,Grand Theft Auto VI,CA
2024-01-21,0,Grand Theft Auto VI,CA
2024-01-28,0,Grand Theft Auto VI,CA
2024-02-04,0,Grand Theft Auto VI,CA
2024-02-11,0,Grand Theft Auto VI,CA
2024-02-18,0,Grand Theft Auto VI,CA
2024-02-25,0,Grand Theft Auto VI,CA
2024-03-03,0,Grand Theft Auto VI,CA
2024-03-10,0,Grand Theft Auto VI,CA
2024-03-17,0,Grand Theft Auto VI,CA
2024-03-24,0,Grand Theft Auto VI,CA
2024-03-31,2,Grand Theft Auto VI,CA
2024-04-07,0,Grand Theft Auto VI,CA
2024-04-14,0,Grand Theft Auto VI,CA
2024-04-21,0,Grand Theft Auto VI,CA
2024-04-28,0,Grand Theft Auto VI,CA
2024-05-05,0,Grand Theft Auto VI,CA
2024-05-12,2,Grand Theft Auto VI,CA
2024-05-19,0,Grand Theft Auto VI,CA
2024-05-26,0,Grand Theft Auto VI,CA
2024-06-02,0,Grand Theft Auto VI,CA
2024-06-09,0,Grand Theft Auto VI,CA
2024-06-16,0,Grand Theft Auto VI,CA
2024-06-23,0,Grand Theft Auto VI,CA
2024-06-30,0,Grand Theft Auto VI,CA
2024-07-07,0,Grand Theft Auto VI,CA
2024-07-14,0,Grand Theft Auto VI,CA
2024-07-21,0,Grand Theft Auto VI,CA
2024-07-28,0,Grand Theft Auto VI,CA
2024-08-04,0,Grand Theft Auto VI,CA
2024-08-11,0,Grand Theft Auto VI,CA
2024-08-18,0,Grand Theft Auto VI,CA
2024-08-25,0,Grand Theft Auto VI,CA
2024-09-01,0,Grand Theft Auto VI,CA
2024-09-08,0,Grand Theft Auto VI,CA
2024-09-15,0,Grand Theft Auto VI,CA
2024-09-22,0,Grand Theft Auto VI,CA
2024-09-29,0,Grand Theft Auto VI,CA
2024-10-06,0,Grand Theft Auto VI,CA
2024-10-13,0,Grand Theft Auto VI,CA
2024-10-20,0,Grand Theft Auto VI,CA
2024-10-27,0,Grand Theft Auto VI,CA
2024-11-03,0,Grand Theft Auto VI,CA
2024-11-10,2,Grand Theft Auto VI,CA
2024-11-17,0,Grand Theft Auto VI,CA
2024-11-24,0,Grand Theft Auto VI,CA
2024-12-01,2,Grand Theft Auto VI,CA
2024-12-08,0,Grand Theft Auto VI,CA
2024-12-15,2,Grand Theft Auto VI,CA
2024-12-22,0,Grand Theft Auto VI,CA
2024-12-29,4,Grand Theft Auto VI,CA
2025-01-05,0,Grand Theft Auto VI,CA
2025-01-12,2,Grand Theft Auto VI,CA
2025-01-19,0,Grand Theft Auto VI,CA
2025-01-26,2,Grand Theft Auto VI,CA
