date,interest,keyword,geo
2026-03-01,0,GTA VI,PH
2026-03-08,4,GTA VI,PH
2026-03-15,7,GTA VI,PH
2026-03-22,7,GTA VI,PH
2026-03-29,5,GTA VI,PH
2026-04-05,6,GTA VI,PH
2026-04-12,4,GTA VI,PH
2026-04-19,8,GTA VI,PH
2026-04-26,9,GTA VI,PH
2026-05-03,6,GTA VI,PH
2026-05-10,8,GTA VI,PH
2026-05-17,7,GTA VI,PH
2026-05-24,8,GTA VI,PH
2026-05-31,7,GTA VI,PH
2026-06-07,7,GTA VI,PH
2026-06-14,23,GTA VI,PH
2026-06-21,100,GTA VI,PH
2026-06-28,31,GTA VI,PH
2026-07-05,16,GTA VI,PH
2026-07-12,7,GTA VI,PH
2026-07-19,7,GTA VI,PH
2026-07-26,5,GTA VI,PH
2026-08-02,9,GTA VI,PH
2026-08-09,6,GTA VI,PH
2026-08-16,20,GTA VI,PH
2026-08-23,56,GTA VI,PH
2026-08-30,40,GTA VI,PH
2026-09-06,22,GTA VI,PH
