date,interest,keyword,geo
2024-07-07,0,Grand Theft Auto VI,PL
2024-07-14,0,Grand Theft Auto VI,PL
2024-07-21,0,Grand Theft Auto VI,PL
2024-07-28,0,Grand Theft Auto VI,PL
2024-08-04,0,Grand Theft Auto VI,PL
2024-08-11,0,Grand Theft Auto VI,PL
2024-08-18,0,Grand Theft Auto VI,PL
2024-08-25,0,Grand Theft Auto VI,PL
2024-09-01,0,Grand Theft Auto VI,PL
2024-09-08,0,Grand Theft Auto VI,PL
2024-09-15,0,Grand Theft Auto VI,PL
2024-09-22,0,Grand Theft Auto VI,PL
2024-09-29,0,Grand Theft Auto VI,PL
2024-10-06,0,Grand Theft Auto VI,PL
2024-10-13,0,Grand Theft Auto VI,PL
2024-10-20,0,Grand Theft Auto VI,PL
2024-10-27,0,Grand Theft Auto VI,PL
2024-11-03,0,Grand Theft Auto VI,PL
2024-11-10,0,Grand Theft Auto VI,PL
2024-11-17,0,Grand Theft Auto VI,PL
2024-11-24,0,Grand Theft Auto VI,PL
2024-12-01,0,Grand Theft Auto VI,PL
2024-12-08,0,Grand Theft Auto VI,PL
2024-12-15,0,Grand Theft Auto VI,PL
2024-12-22,0,Grand Theft Auto VI,PL
2024-12-29,6,Grand Theft Auto VI,PL
2025-01-05,0,Grand Theft Auto VI,PL
2025-01-12,0,Grand Theft Auto VI,PL
2025-01-19,0,Grand Theft Auto VI,PL
2025-01-26,0,Grand Theft Auto VI,PL
2025-02-02,0,Grand Theft Auto VI,PL
2025-02-09,0,Grand Theft Auto VI,PL
2025-02-16,0,Grand Theft Auto VI,PL
2025-02-23,0,Grand Theft Auto VI,PL
2025-03-02,0,Grand Theft Auto VI,PL
2025-03-09,0,Grand Theft Auto VI,PL
2025-03-16,0,Grand Theft Auto VI,PL
2025-03-23,0,Grand Theft Auto VI,PL
2025-03-30,0,Grand Theft Auto VI,PL
2025-04-06,0,Grand Theft Auto VI,PL
2025-04-13,0,Grand Theft Auto VI,PL
2025-04-20,0,Grand Theft Auto VI,PL
2025-04-27,5,Grand Theft Auto VI,PL
2025-05-04,11,Grand Theft Auto VI,PL
2025-05-11,2,Grand Theft Auto VI,PL
2025-05-18,3,Grand Theft Auto VI,PL
2025-05-25,0,Grand Theft Auto VI,PL
2025-06-01,0,Grand Theft Auto VI,PL
2025-06-08,0,Grand Theft Auto VI,PL
2025-06-15,0,Grand Theft Auto VI,PL
2025-06-22,0,Grand Theft Auto VI,PL
2025-06-29,0,Grand Theft Auto VI,PL
2025-07-06,0,Grand Theft Auto VI,PL
2025-07-13,0,Grand Theft Auto VI,PL
2025-07-20,0,Grand Theft Auto VI,PL
2025-07-27,3,Grand Theft Auto VI,PL
2025-08-03,0,Grand Theft Auto VI,PL
2025-08-10,0,Grand Theft Auto VI,PL
2025-08-17,3,Grand Theft Auto VI,PL
2025-08-24,0,Grand Theft Auto VI,PL
2025-08-31,0,Grand Theft Auto VI,PL
2025-09-07,0,Grand Theft Auto VI,PL
2025-09-14,0,Grand Theft Auto VI,PL
2025-09-21,0,Grand Theft Auto VI,PL
2025-09-28,0,Grand Theft Auto VI,PL
2025-10-05,0,Grand Theft Auto VI,PL
2025-10-12,3,Grand Theft Auto VI,PL
2025-10-19,0,Grand Theft Auto VI,PL
2025-10-26,0,Grand Theft Auto VI,PL
2025-11-02,3,Grand Theft Auto VI,PL
2025-11-09,3,Grand Theft Auto VI,PL
2025-11-16,0,Grand Theft Auto VI,PL
2025-11-23,0,Grand Theft Auto VI,PL
2025-11-30,0,Grand Theft Auto VI,PL
2025-12-07,0,Grand Theft Auto VI,PL
2025-12-14,0,Grand Theft Auto VI,PL
2025-12-21,4,Grand Theft Auto VI,PL
2025-12-28,3,Grand Theft Auto VI,PL
2026-01-04,2,Grand Theft Auto VI,PL
2026-01-11,3,Grand Theft Auto VI,PL
2026-01-18,3,Grand Theft Auto VI,PL
2026-01-25,0,Grand Theft Auto VI,PL
2026-02-01,0,Grand Theft Auto VI,PL
2026-02-08,0,Grand Theft Auto VI,PL
2026-02-15,0,Grand Theft Auto VI,PL
2026-02-22,5,Grand Theft Auto VI,PL
2026-03-01,0,Grand Theft Auto VI,PL
2026-03-08,2,Grand Theft Auto VI,PL
2026-03-15,0,Grand Theft Auto VI,PL
2026-03-22,0,Grand Theft Auto VI,PL
2026-03-29,0,Grand Theft Auto VI,PL
2026-04-05,18,Grand Theft Auto VI,PL
2026-04-12,6,Grand Theft Auto VI,PL
2026-04-19,4,Grand Theft Auto VI,PL
2026-04-26,7,Grand Theft Auto VI,PL
2026-05-03,11,Grand Theft Auto VI,PL
2026-05-10,24,Grand Theft Auto VI,PL
2026-05-17,36,Grand Theft Auto VI,PL
2026-05-24,23,Grand Theft Auto VI,PL
2026-05-31,17,Grand Theft Auto VI,PL
2026-06-07,6,Grand Theft Auto VI,PL
2026-06-14,22,Grand Theft Auto VI,PL
2026-06-21,83,Grand Theft Auto VI,PL
2026-06-28,36,Grand Theft Auto VI,PL
2026-07-05,17,Grand Theft Auto VI,PL
2026-07-12,30,Grand Theft Auto VI,PL
2026-07-19,8,Grand Theft Auto VI,PL
2026-07-26,17,Grand Theft Auto VI,PL
2026-08-02,15,Grand Theft Auto VI,PL
2026-08-09,21,Grand Theft Auto VI,PL
2026-08-16,26,Grand Theft Auto VI,PL
2026-08-23,78,Grand Theft Auto VI,PL
2026-08-30,100,Grand Theft Auto VI,PL
2026-09-06,56,Grand Theft Auto VI,PL
